57885.8816509749,298,0.228370354701959,6.72953664198757,0.853023044009804,0.38774887193128,1,4.33862566570734,43639.9710414764,0.000244622282666169,1.48691532825993,1.65955711007108,1.75964619584873,1.83287384777422,1.89051808072514,1.91375460996099
60891.1339234954,298,0.374706700716911,0.839260946454801,0.51591642318871,0.376311691418602,1,4.95028340923478,46894.4687380211,0.000607167996396952,2.60763863814287,3.44047693868077,4.00832730674929,4.46427643498762,4.84734110346642,5.00775039913199
35190.5649376857,298,0.37229005068373,8.56672840575338,0.638461492480445,0.4531033576298,1,4.11082392164998,48403.2124044592,0.000237658064752558,1.11521167493885,1.52190523574719,1.79071356529123,2.00362112110958,2.18126611767366,2.25544744898159
61141.4032525876,298,0.287367616770111,9.37293585369673,0.523085695315577,0.459039980227413,1,4.1762245180336,49993.5306082031,0.000681605269651411,3.71308264959375,4.75896003682529,5.42304855065784,5.93643507157386,6.3572421536492,6.53108068577735
51867.8551254385,298,0.344050484399984,6.94798397114885,0.548565890617924,0.337374520910876,1,4.89554793673282,51280.6852359943,0.000306579490098565,1.55316669268292,2.00528541732165,2.29697827681801,2.52434657453574,2.71170360852628,2.78932639604074
34218.8333649805,298,0.225539540952899,7.69853124049417,0.911728914163646,0.397952879157646,1,5.89620970038509,47049.3377760218,0.000207275765129164,0.983147074546263,1.09715072445851,1.16227480482549,1.20961648893564,1.24675207645226,1.26169634615559
40190.4412226126,298,0.27591703087273,7.5597584471867,0.847414311487908,0.38911724014218,1,4.39971715606011,42472.0015546539,0.000242551689653682,1.31054725934615,1.51831422386793,1.6407741373774,1.73138385495488,1.80334623927732,1.83251788683343
49047.0901337645,298,0.364832394534032,4.2261566855746,0.65854974003043,0.429262602022253,1,5.14139622829404,44646.1369890068,0.000478827323337334,1.8548519209462,2.40613556440889,2.76919821303833,3.05524097362877,3.29256056076578,3.39124633962791
62597.7255693318,298,0.34259731932072,6.72703995668679,0.975111024419177,0.441872966171615,1,4.75337013852369,43719.7144425987,0.000386407200779627,1.94874111822681,2.24834367114246,2.42641713969449,2.5586302596851,2.66381709089716,2.7064887341108
62841.3216615761,298,0.372708636750723,2.12627353420984,0.517223040251454,0.450937336396472,1,5.6262814902294,53620.0866811643,0.000307664364872584,1.21716452233181,1.64324741252275,1.93689937483649,2.17438728577926,2.37504071606256,2.45936453767914
